0.0 8.981873802632158
100.0 8.98140744835874
200.0 8.980225508366283
300.0 8.978623540227263
400.0 8.975288244932742
500.0 8.972194641319794
600.0 8.973809397629942
700.0 8.98160173110849
800.0 8.993800009871368
900.0 9.008269590068975
1000.0 9.02169677578803
1100.0 9.030817463396113
1200.0 9.034966481685501
1300.0 9.034512428908698
1400.0 9.029358558400322
1500.0 9.020329090008845
1600.0 9.008844327045935
1700.0 8.997197775372367
1800.0 8.987335624043977
1900.0 8.980734040474063
2000.0 8.977196548521727
2100.0 8.974780349061328
2200.0 8.971952955842863
2300.0 8.967965400142612
2400.0 8.964379986270986
2500.0 8.962867719810367
2600.0 8.963178350531477
2700.0 8.964059415110755
2800.0 8.96552080404198
2900.0 8.9674485593607
3000.0 8.969411466761679
3100.0 8.972560608611412
3200.0 8.975078067590012
3300.0 8.978028488672525
3400.0 8.981088145754146
3500.0 8.983412918701026
3600.0 8.984192837881414
3700.0 8.983628714157263
3800.0 8.98292105376913
3900.0 8.980134672837202
4000.0 8.97563399434567
4100.0 8.97231387086516
4200.0 8.96824772328239
4300.0 8.96405640341535
4400.0 8.960210747863627
4500.0 8.957639622097924
4600.0 8.95396252509513
4700.0 8.950980953465415
4800.0 8.948620112725658
4900.0 8.945286361928234
5000.0 8.941490151258538
5100.0 8.937851972543392
5200.0 8.935364266593638
5300.0 8.932442938794349
5400.0 8.928806943655754
5500.0 8.928037810304506
5600.0 8.92724736526255
5700.0 8.929816430671599
5800.0 8.927828591083594
5900.0 8.928903598897604
6000.0 8.926209523748728
6100.0 8.924989425861439
6200.0 8.923188651365177
6300.0 8.923303541597665
6400.0 8.919567850044558
6500.0 8.916498424326056
6600.0 8.912226150341484
6700.0 8.91029434261437
6800.0 8.90738704258249
6900.0 8.905414778603737
7000.0 8.898756258216416
7100.0 8.89628262516826
7200.0 8.890521253949412
7300.0 8.88946934136933
7400.0 8.886528144654745
7500.0 8.888041039910568
7600.0 8.886429408283675
7700.0 8.885572855476061
7800.0 8.881324947173946
7900.0 8.876622641403287
8000.0 8.87312179438212
8100.0 8.86717617245873
8200.0 8.863847803417439
8300.0 8.857232081848414
8400.0 8.853454095214412
8500.0 8.850395350800936
8600.0 8.849256558735776
8700.0 8.841525468079041
8800.0 8.844106428345114
8900.0 8.84003021557817
9000.0 8.836667596105913
9100.0 8.830087941908419
