0.0 -6.602786052842196
100.0 -6.308844979406627
200.0 -5.265554908627916
300.0 -3.8178145547677804
400.0 -2.3968331400314007
500.0 -1.1503685375219272
600.0 -0.11754170367280176
700.0 0.701878836443529
800.0 1.323711192861008
900.0 1.7742780082831409
1000.0 2.0699755395709096
1100.0 2.2419606468965334
1200.0 2.285630773855023
1300.0 2.241547242969608
1400.0 2.116478569179401
1500.0 1.9272374870753772
1600.0 1.7079081765402158
1700.0 1.4541637182688716
1800.0 1.1993497238908237
1900.0 0.944886005838271
2000.0 0.6896099123337694
2100.0 0.4492475167417526
2200.0 0.21745141905946627
2300.0 0.0009860426080887837
2400.0 -0.17816278453401033
2500.0 -0.33951274608584736
2600.0 -0.47804337090314997
2700.0 -0.5927051941417096
2800.0 -0.6568954039870044
2900.0 -0.6882806158162835
3000.0 -0.7251577325795425
3100.0 -0.7668387810789774
3200.0 -0.7694152005513881
3300.0 -0.7304842208634236
3400.0 -0.6935793517011766
3500.0 -0.6672419193071009
3600.0 -0.6488087937474617
3700.0 -0.6035336713049086
3800.0 -0.5299167372353871
3900.0 -0.4442526337695817
4000.0 -0.38073220789288653
4100.0 -0.3574429232429893
4200.0 -0.36740004675268984
4300.0 -0.36538206276472146
4400.0 -0.3405096831577281
4500.0 -0.2927207581993221
4600.0 -0.23318660367540775
4700.0 -0.184975357970146
4800.0 -0.15871034866639144
4900.0 -0.16086084809876278
5000.0 -0.16460585151316115
5100.0 -0.1548462928207614
5200.0 -0.17087245483864857
5300.0 -0.22899177781696484
5400.0 -0.2934213790759263
5500.0 -0.3445913290806863
5600.0 -0.35838558427647327
5700.0 -0.333300356831478
5800.0 -0.2721674795942039
5900.0 -0.17177858821416878
6000.0 -0.09143919002995023
6100.0 -0.04788481922696125
6200.0 -0.07234632596594212
6300.0 -0.1449409471983683
6400.0 -0.22060918707812588
6500.0 -0.2741730221531127
6600.0 -0.3052704030782572
6700.0 -0.31126057242563304
6800.0 -0.3050426072285981
6900.0 -0.24036606745086322
7000.0 -0.14221701556150335
7100.0 -0.016846220246277594
7200.0 0.07279981797709478
7300.0 0.12804527894422613
7400.0 0.13720417849126446
7500.0 0.07094486074545242
7600.0 -0.029062553079357553
7700.0 -0.1676450417598868
7800.0 -0.33453160700988716
7900.0 -0.4657302918030036
8000.0 -0.5487724353641723
8100.0 -0.5347102630020444
8200.0 -0.4332616394217856
8300.0 -0.2800597751799876
8400.0 -0.09190033729672725
8500.0 0.05267314014948915
8600.0 0.16572087091310753
8700.0 0.20811622788828368
8800.0 0.21057096160657807
8900.0 0.1091198158875661
9000.0 -0.06850203016088642
9100.0 -0.26141370380419776
