1.8714129440786944	2.2991753873472645
1.8746548605306814	2.3013775908586096
1.8810527524892042	2.30545302326694
1.8906163735754262	2.311372124536656
1.9033585429928406	2.3190886428704562
1.9192948446636398	2.328541624303225
1.9384430308543354	2.3396580847142587
1.960821954931039	2.352356351769149
1.9864497266412637	2.3665501867234062
2.0153405542274974	2.3821537352186724
2.0474993397707943	2.3990874637816195
2.0829123913810776	2.4172850431472583
2.1215313725965146	2.4367013338191397
2.1632454064563666	2.4573206281132403
2.2078324150744826	2.4791639250937583
2.2548743738109924	2.5022914059790815
2.3036116693601745	2.5267926659058535
2.3527020458810752	2.55275560860116
2.3998565973309094	2.580215409110258
2.4414074544516597	2.609164654952269
2.472157086833578	2.640002288345757
2.4864838394942277	2.6756019985164863
2.482005340393219	2.7274220101806104
2.464761706348601	2.8250882930750287
2.449454370199163	2.9770605549271614
2.4494543701498372	2.977060567747389
2.4647617062137384	2.82508829184576
2.48200534015583	2.727422012344728
2.4864838392245243	2.675601997327774
2.4721570866178144	2.640002290884141
2.4414074543893136	2.6091646539359528
2.3998565972578976	2.580215395166868
2.3527020458845644	2.552755608857403
2.303611669448758	2.5267926687473596
2.2548743738798924	2.50229140288417
2.207832415119179	2.479163940541709
2.163245406531798	2.457320632643095
2.121531372632601	2.4367013367742527
2.082912391475015	2.4172850581352847
2.0474993398373496	2.3990874487348894
2.015340554298159	2.382153737031403
1.9864497266795649	2.3665501830997253
1.9608219549931034	2.352356350693161
1.9384430308796436	2.339658084058986
1.9192948447017557	2.3285416218729624
1.9033585430185866	2.3190886426325563
1.8906163735866564	2.3113721266157308
1.8810527524946004	2.3054530271180527
1.8746548605187001	2.301377593906496
1.8714129440499625	2.299175383648541
