-9.259658010666275 1.0100890570569319e-16 8.631302668525117e-18 2.9261934371663745e-18 9.857836565903287e-19 6.544671222888314e-19 5.944488612447089e-19 6.292911213950161e-19 8.15539316591414e-19 1.2925621956149397e-18 2.4253800689324184e-18 7.087590817675052e-18 3.4967598303638494e-17 3.621339850323778e-17 3.065587187196267e-18 1.7725409312968797e-18 2.6616277029475956e-19 2.37971056430825e-18 1.0004284437939377e-18 1.2238451040768848e-18 1.1611206089902253e-18 2.7598536048387586e-18 4.865474094729725e-18 2.295810461574993e-17 3.941120360343123e-17 3.608001574829937e-18 3.3069709870003755e-18 3.3603399784476605e-18 1.5111266469846807e-18 1.4272612587917827e-18 1.015309650575924e-18 1.3354031802822048e-18 3.534854231962964e-18 6.79220539434819e-18 1.3795519558772643e-17 3.302354358770127e-17 1.3610127140783895e-17 1.0977065115598657e-18 3.0717670274826872e-19 4.9733899464541166e-18 1.872686830943542e-18 8.40677053727353e-19 5.053944852256906e-18 8.28504538159904e-18 5.454948911300501e-18 6.709397732668191e-18 2.743338813352828e-17 2.311167201412723e-17 2.7977997493734657e-18 7.353334073097177e-19 4.892287905069923e-18 4.850260147187946e-19 4.035361195256432e-18 2.299038646501884e-18 3.719349206379471e-18 1.6137727687919127e-17 1.1300012351553482e-17 1.8506286637917137e-17 2.4676779652303653e-17 3.105308780013933e-18 2.7705820451471283e-18 1.972205677252725e-18 4.214399525689478e-18 1.686501058273696e-18 4.843355908689747e-19 1.0689596417808528e-17 5.6611186825853025e-18 7.762892097266055e-18 2.3281335455735803e-17 1.1630124247141608e-17 1.5507314310952227e-17 2.3095311156804122e-18 1.5942950742172958e-18 6.0057544663687895e-18 5.996319446758641e-19 5.6553738009214615e-18 4.634720528772459e-18 9.77979303228294e-18 1.064675206949983e-17 4.169176441678484e-18 2.4025369681153704e-17 5.965843578242493e-18 9.732309470641468e-18 7.860646850852092e-19 6.153059973495428e-18 1.439077681124624e-18 4.928642580089367e-18 8.886731751791646e-19 1.0374048665847931e-17 3.7454621539731655e-18 6.8288894765267416e-18 1.3764139866848787e-17 1.6829358603393355e-17
-9.07446485045295 4.2501893724206817e-16 3.851602821651904e-17 1.2968161340573033e-17 4.420706929661838e-18 2.9282988166209292e-18 2.65535674470927e-18 2.8133849949732323e-18 3.643407897926905e-18 5.7697667717614595e-18 1.081803087095624e-17 3.15344617669949e-17 1.530470057746757e-16 1.5689691265484741e-16 1.2787946766425942e-17 6.630665411687271e-18 1.0472370421198455e-18 9.76272508596979e-18 4.201171210241329e-18 5.2888896382537995e-18 5.291119324755603e-18 1.2246086534963324e-17 2.1678611272578665e-17 1.0077361500682633e-16 1.7115469477836861e-16 1.556965059589508e-17 1.4266631494899592e-17 1.3865673843574853e-17 5.702392646929005e-18 5.7424823840258275e-18 4.595536717497603e-18 6.028806702069296e-18 1.5488964050027892e-17 2.9204363933426285e-17 6.094557600295957e-17 1.449287115406451e-16 5.869894216000408e-17 4.4965952451222766e-18 1.0942157303496117e-18 2.1027890987018334e-17 7.704106843695911e-18 3.1271425699684965e-18 2.138175742187814e-17 3.589497592450141e-17 2.4054497555036645e-17 3.009604114045913e-17 1.2015133788334397e-16 9.954240880445642e-17 1.1097719365551567e-17 3.0317099000090514e-18 2.087366308076614e-17 1.934830459757276e-18 1.7414661663820303e-17 9.916978650973902e-18 1.6094055774136518e-17 6.945904726455915e-17 4.872938871703351e-17 8.057442448299763e-17 1.0772170297910711e-16 1.347181346248472e-17 1.1575882193077037e-17 8.690683456720776e-18 1.809375985090241e-17 7.492633934436393e-18 2.1159876823430736e-18 4.5890841144295154e-17 2.5097150234507592e-17 3.42065798392093e-17 1.004307418811615e-16 5.240783701734554e-17 6.595048882607803e-17 9.964428339824779e-18 7.026011796538625e-18 2.6276597672004496e-17 2.6726827749289048e-18 2.447047490596512e-17 2.0458602254610147e-17 4.2238545976882e-17 4.660601157750094e-17 1.902815889349347e-17 1.0537328497668726e-16 2.642020087717662e-17 4.163270869448155e-17 2.8977479544466666e-18 2.6944265703342315e-17 6.398637526232169e-18 2.1508641415461136e-17 4.1127193444726854e-18 4.5732921319090734e-17 1.7169010107770544e-17 3.0383247922812455e-17 6.050869474520177e-17 7.331608524280995e-17
-8.889271690239624 3.07760546720162e-15 3.053843857263353e-16 1.0181435773233398e-16 3.532384678059715e-17 2.332778749775053e-17 2.1104188700004293e-17 2.2385943690888882e-17 2.89571526851846e-17 4.579251197188635e-17 8.575064404777612e-17 2.4887956656290655e-16 1.1763567323757475e-15 1.1866225814531292e-15 9.187523777482635e-17 3.883614428009331e-17 7.266266847996e-18 6.81992279116139e-17 3.072159473849917e-17 4.0210812352509117e-17 4.340735957650359e-17 9.639326008027312e-17 1.7162044981054587e-16 7.784929159478964e-16 1.300052059414325e-15 1.1742264672289113e-16 1.071273412546887e-16 9.711542135418019e-17 3.393554676405681e-17 3.881452669679232e-17 3.729362372243371e-17 4.8824789235443115e-17 1.1989505661454644e-16 2.194258917495476e-16 4.755932146373509e-16 1.117809644784123e-15 4.41017458400898e-16 3.1287018151562635e-17 5.865773367314488e-18 1.5349521601213546e-16 5.39751664813031e-17 1.8317462555951407e-17 1.5637293682716772e-16 2.7178763024499057e-16 1.8748333969859442e-16 2.406045916046977e-16 9.245522629579422e-16 7.464854548037413e-16 7.263763045668486e-17 2.1514509859808372e-17 1.5453409110386487e-16 1.3072701400080586e-17 1.3107461281017598e-16 7.499198706277383e-17 1.2238748153023454e-16 5.200795060643135e-16 3.666989395272615e-16 6.157255333453295e-16 8.237936859151468e-16 1.0181908043913385e-16 8.294045133465518e-17 6.758127301833379e-17 1.3512449796928814e-16 5.906598354067015e-17 1.7081426899627332e-17 3.4281056545257206e-16 1.971182753992897e-16 2.660284157619463e-16 7.55208839859841e-16 4.209220051834627e-16 4.837616604816308e-16 7.48855024534598e-17 5.4756096555505794e-17 2.0179177110684585e-16 2.1289122926436796e-17 1.8517152037629926e-16 1.5942362537217962e-16 3.1925434698346095e-16 3.586471444891693e-16 1.5621607887132007e-16 8.117524240747151e-16 2.0707527521567597e-16 3.0760251862132796e-16 1.724160551201886e-17 2.075043273288885e-16 5.0653740671780745e-17 1.6497208545819414e-16 3.5117653215056375e-17 3.555364020688194e-16 1.4180266208258541e-16 2.3977728606565205e-16 4.683546841961042e-16 5.584908642286182e-16
-8.704078530026297 3.592925701870178e-14 3.975200519460071e-15 1.3116517947105338e-15 4.643616588573302e-16 3.0579073730546365e-16 2.7596041693240164e-16 2.93045161964653e-16 3.785167994154564e-16 5.974063155341801e-16 1.1168556033872537e-15 3.2215571480562108e-15 1.4720956055311128e-14 1.455335931462881e-14 1.0762936802426979e-15 3.299097996852374e-16 9.071002064844297e-17 7.682174493568909e-16 3.706266856853169e-16 5.035451266673077e-16 5.887379746868442e-16 1.2462282017529634e-15 2.2326752892541295e-15 9.811117687112997e-15 1.6043435523081483e-14 1.444279501278983e-15 1.3017808639671007e-15 1.0841275398304462e-15 2.9557293955196586e-16 4.195714865912668e-16 4.996466838656123e-16 6.544775478950998e-16 1.5257863270699842e-15 2.6944570290944643e-15 6.0685641016212285e-15 1.4029190328085938e-14 5.370100928626948e-15 3.497688043714404e-16 4.3226500604559317e-17 1.8112079898930424e-15 6.086150913266088e-16 1.607441227265767e-16 1.853878500840176e-15 3.3451718891933447e-15 2.3953133911270287e-15 3.163351996140375e-15 1.1586773162103218e-14 9.071663633654778e-15 7.374081985292246e-16 2.4998118482785374e-16 1.854118134694833e-15 1.4546964669126864e-16 1.6022388639248782e-15 9.301887353338707e-16 1.5304201017705797e-15 6.305817207519961e-15 4.4891409727959566e-15 7.680666735277317e-15 1.0228634313499097e-14 1.2410485088124093e-15 9.568831564557258e-16 8.593688751032613e-16 1.6369732218086023e-15 7.644775991161985e-16 2.4233663329701933e-16 4.156413165259068e-15 2.5399256912194072e-15 3.3842341953549162e-15 9.215538987251259e-15 5.542099517158005e-15 5.699106681787216e-15 9.110757498326323e-16 7.006027426457827e-16 2.5215200671219057e-15 2.821105376146496e-16 2.2819705871796564e-15 2.031101682079479e-15 3.940731878257623e-15 4.5027134551625514e-15 2.1200200672227297e-15 1.016826761284146e-14 2.6553195809076397e-15 3.643580855200304e-15 1.683658315152542e-16 2.6077172919505708e-15 6.623672525880232e-16 2.067297304994063e-15 5.095575192016842e-16 4.512587518006168e-15 1.9353727913914662e-15 3.102949387909424e-15 5.912672074703307e-15 6.892062188558423e-15
-8.518885369812972 6.81724067466356e-13 8.496583476156113e-14 2.7778601318624285e-14 1.0045719502426498e-14 6.601763169389625e-15 5.943721471806476e-15 6.3170536845868385e-15 8.145536916421564e-15 1.2822901289202281e-14 2.392296858584404e-14 6.843336604651372e-14 3.003834123934469e-13 2.902034169235433e-13 2.0989934620687088e-14 3.965264304434201e-15 2.127073046798919e-15 1.4207964199292973e-14 7.482175471085281e-15 1.0461538245266334e-14 1.3134034073962429e-14 2.649312246555946e-14 4.7769930210472735e-14 2.0202895155742597e-13 3.2245622172672975e-13 2.917649957969291e-14 2.5694583122379577e-14 1.9488786483961737e-14 3.695091098693328e-15 7.464233865441713e-15 1.1020782070672425e-14 1.4496377259363292e-14 3.204571489718267e-14 5.4506092792447884e-14 1.2672997067701451e-13 2.8669654243929284e-13 1.0636320372022077e-13 6.398357100076144e-15 4.0971646912869324e-16 3.481912049746687e-14 1.1236240006761743e-14 2.2342948491999726e-15 3.600221063907503e-14 6.719162091075096e-14 5.028072165785812e-14 6.83406060118381e-14 2.368275374672784e-13 1.7930700095324188e-13 1.1685198776223709e-14 4.845219485419825e-15 3.626410154924118e-14 2.8098457627729116e-15 3.1960536049674964e-14 1.9083219272575103e-14 3.1732925154441495e-14 1.2435645068656085e-13 8.992704889693397e-14 1.569655695000669e-13 2.0641594114792453e-13 2.436628982438028e-14 1.7954545753941173e-14 1.7899322889440242e-14 3.236283149289425e-14 1.6254200395934584e-14 5.994343340116855e-15 8.227345350915416e-14 5.377895815355918e-14 7.055734641521916e-14 1.832859375651504e-13 1.1923314919710014e-13 1.0817505972182854e-13 1.7977914577096733e-14 1.476475060055483e-14 5.1351157543059304e-14 6.265992855848295e-15 4.600398785123024e-14 4.2385408209148e-14 7.9915764802682e-14 9.247821634516843e-14 4.7421821377770734e-14 2.0718209325862306e-13 5.561468686600566e-14 6.923218385628869e-14 3.1176659369755215e-15 5.3587141731746315e-14 1.434858013138091e-14 4.246668839213412e-14 1.24449196555117e-14 9.359481018106743e-14 4.3462496882701625e-14 6.587526271239542e-14 1.218829350362483e-13 1.378435610409151e-13
-8.333692209599647 2.1740282181553894e-11 3.0564829573679154e-12 9.923172647712639e-13 3.6625243321439615e-13 2.40433373942264e-13 2.1601480525255213e-13 2.296997080265455e-13 2.9564261184879993e-13 4.640236608794707e-13 8.636939787885773e-13 2.446432743410498e-12 1.0274543781429813e-11 9.688884548464226e-12 7.103947678619241e-13 6.766664274241005e-14 9.157283166120877e-14 4.4904741702051944e-13 2.6001716457348377e-13 3.701945386232447e-13 4.913758947812073e-13 9.492194661581826e-13 1.7227399624763682e-12 6.98425047253852e-12 1.0861608755420308e-11 1.0000620518840695e-12 8.492277066190481e-13 5.869977755209632e-13 6.70263575559539e-14 2.3168410402065896e-13 4.086439280331808e-13 5.416868184421555e-13 1.1397847510599602e-12 1.871322625120437e-12 4.445750449039941e-12 9.803413753387438e-12 3.532583690072987e-12 2.0017726752120853e-13 4.900736682555834e-15 1.1268051829823216e-12 3.545982841600417e-13 5.898947975740382e-14 1.185805780807892e-12 2.268107134414947e-12 1.7797554180933606e-12 2.4835160108521787e-12 8.114206910834515e-12 5.94058251213325e-12 3.0050771643139143e-13 1.6198496454835478e-13 1.1924167416508683e-12 1.0022072651515022e-13 1.0720347647779019e-12 6.672023346404824e-13 1.1224667418911627e-12 4.113286222252718e-12 3.038964821224626e-12 5.404823479549222e-12 6.962809388602395e-12 7.931868398286687e-13 5.67494846297437e-13 6.271375401006573e-13 1.0776221015493555e-12 5.821160128774405e-13 2.557549010753665e-13 2.7420540130933837e-12 1.91939792922806e-12 2.4761748944096036e-12 6.123933817984123e-12 4.289944257944523e-12 3.4159597289692494e-12 5.92292053609134e-13 5.261863398037189e-13 1.7524105394465784e-12 2.391223927094353e-13 1.5617034923245795e-12 1.4884211523212298e-12 2.74086479751699e-12 3.1943093077415013e-12 1.784937257411063e-12 7.056346264008942e-12 1.950206585225205e-12 2.1755126090614673e-12 1.2243001773091349e-13 1.8501410546681706e-12 5.276774367311746e-13 1.4699239006964674e-12 5.14795563147276e-13 3.2573776329070803e-12 1.6385364612493344e-12 2.3523130466551044e-12 4.215220199242094e-12 4.59649260511434e-12
-8.148499049386322 1.0987231996773114e-9 1.6534348081600766e-10 5.311039587360286e-11 1.9640449630443827e-11 1.2857128096563621e-11 1.1543773359888969e-11 1.2285999104632368e-11 1.581640621131744e-11 2.4838499373060758e-11 4.6297820916697717e-11 1.315985336960341e-10 5.422786559212439e-10 5.047021798615918e-10 3.686470119728922e-11 2.2258701328468245e-12 5.5020160593639795e-12 2.216695897072359e-11 1.360491345649561e-11 1.9586380318242436e-11 2.68920516648654e-11 5.068632172513768e-11 9.270660805284344e-11 3.7040216563342463e-10 5.684963104133327e-10 5.346931234527759e-11 4.337076958095354e-11 2.8737712122036683e-11 2.24640459363881e-12 1.1626133421862413e-11 2.2297591604908702e-11 2.974775538641473e-11 6.094064211329587e-11 9.751817864306031e-11 2.370159789527805e-10 5.1750779841729e-10 1.8422381923645082e-10 9.832328922981503e-12 1.3827067587639923e-13 5.713406500557247e-11 1.7871422380087513e-11 2.870140875578454e-12 6.059349664721732e-11 1.1758302796544222e-10 9.452266808754337e-11 1.345280664946007e-10 4.283368607386718e-10 3.08899870872594e-10 1.3700288752711815e-11 8.205577961224306e-12 6.112964741553825e-11 5.5129575672308186e-12 5.5295720367771444e-11 3.5477789370905085e-11 5.96483794127884e-11 2.109432267366608e-10 1.5759596687816724e-10 2.858111979217136e-10 3.6553988892449164e-10 4.189101115491891e-11 2.833656595897079e-11 3.3370001236503905e-11 5.5627055740895405e-11 3.130716559882336e-11 1.5002580740928115e-11 1.413106745920356e-10 1.02574589630072e-10 1.3129723176019748e-10 3.1775131492094964e-10 2.3388681081667486e-10 1.741910338399974e-10 3.089773743362245e-11 2.82274318632161e-11 9.186772525740197e-11 1.3058925066668233e-11 8.109011771029876e-11 7.896250115250648e-11 1.4352424374456604e-10 1.6796453547413354e-10 9.844347517462838e-11 3.7200780646522104e-10 1.0630740528496181e-10 1.1055439091289156e-10 7.466004081256523e-12 9.779931990445927e-11 2.8647580986762724e-11 7.744198020959801e-11 2.968568311394338e-11 1.7260598667429895e-10 9.043578371052357e-11 1.2602929125907228e-10 2.2375767405501206e-10 2.408971800394908e-10
-7.963305889172997 4.157678733496566e-8 9.892202204692644e-9 3.5104645688006127e-9 1.4392553193039882e-9 9.49325800249284e-10 8.365446799543177e-10 8.8337530096924e-10 1.1141213508723202e-9 1.6853330806493092e-9 3.041801624100198e-9 7.812010867988722e-9 2.3163636480263305e-8 2.1696917227725187e-8 3.6486775159856466e-9 2.3738762790738258e-9 9.691168221001784e-10 9.864847146718797e-10 9.0160648518149e-10 1.2919289190963354e-9 1.9255580062656908e-9 3.0940863629265695e-9 5.878869318317476e-9 1.6970778651263932e-8 2.3103764426950117e-8 5.2939138453751405e-9 1.776874485272326e-9 2.086963228382296e-9 1.7895411564700822e-9 1.4628392245051026e-9 1.4869399613611105e-9 2.308915604889217e-9 3.7591249589102e-9 5.32011575709919e-9 1.1761432755959228e-8 2.1229879228057017e-8 9.59468024912898e-9 1.0203134901967612e-9 9.355944760835841e-10 2.2415108117741785e-9 1.6824470558246487e-9 1.955545434537835e-9 3.2678282860761405e-9 5.0923884157270244e-9 5.311795267928127e-9 8.093332754063625e-9 1.794088918714861e-8 1.3643259090354813e-8 2.137219052290714e-9 5.329161201692535e-10 2.4928941263893422e-9 1.5540408793115245e-9 2.3786709293110915e-9 2.930560774300052e-9 4.1317891509708065e-9 8.48939969827411e-9 8.019141641120129e-9 1.3420305531511705e-8 1.4970792770138243e-8 2.9043703252262666e-9 1.059320435200325e-9 1.9088884846820134e-9 2.842000164142522e-9 2.2102071181235593e-9 2.4670617221207465e-9 6.0976316322198514e-9 5.957269365166487e-9 7.2272947336042045e-9 1.3954588143446978e-8 1.0913639424945218e-8 8.947417374611196e-9 1.326254271082057e-9 1.8171405544203082e-9 3.894728481003713e-9 2.056383304819848e-9 3.6864557585212433e-9 4.744256586601011e-9 7.038225214427018e-9 7.92086881078384e-9 7.1256855202931296e-9 1.5012126561967228e-8 5.4129200453726875e-9 5.270908487539278e-9 2.0159793496895336e-9 4.333387195404579e-9 2.659453400518393e-9 3.965892674623569e-9 3.904097633880438e-9 7.976606258134663e-9 6.367820514939953e-9 6.891576560477389e-9 1.0238731643859899e-8 1.0144057285683533e-8
-7.778112728959671 0.00012002181145505027 4.315840385182629e-5 1.3836306068208544e-5 5.618669635784987e-6 3.6952685160837975e-6 3.2790669793287846e-6 3.482609694463704e-6 4.433550168056862e-6 6.8135343632257016e-6 1.2535458015527092e-5 3.300225979258465e-5 9.239380697728622e-5 7.258714058023886e-5 1.2718024155627462e-5 3.168009577294331e-6 3.5024442537156946e-6 3.467261075990374e-6 3.500201011189416e-6 5.204091967501963e-6 7.989132594875368e-6 1.296442940339352e-5 2.5000893055080598e-5 7.028178459375502e-5 8.558575015197019e-5 1.4646915619278642e-5 5.824346631895179e-6 3.196542371515753e-6 2.3339020492339364e-6 3.7358400233744825e-6 6.296049037588728e-6 9.397307462941824e-6 1.5563553256116833e-5 2.20619568386685e-5 5.043261121880554e-5 8.395191032026415e-5 2.814867213732513e-5 2.1240127620199267e-6 1.3900306661768112e-6 7.1163450191643395e-6 3.863273045405481e-6 4.4203063275675346e-6 1.1435701837965828e-5 1.9803401691211428e-5 2.2815905139504016e-5 3.6210773122781324e-5 7.315581171807539e-5 4.300335512001486e-5 5.721968347505864e-7 1.8940354383078878e-6 8.320213513063605e-6 3.963401643132437e-6 8.900944563074157e-6 9.919444884998696e-6 1.72239779595221e-5 3.012698690469556e-5 3.0419321456812854e-5 5.634099948332824e-5 5.287810302863589e-5 4.41840840253061e-6 3.073743780663255e-6 7.3905443275338495e-6 9.504901270693509e-6 7.981534778294598e-6 9.023198371788375e-6 2.278389502351116e-5 2.611977904862081e-5 2.9804671294329313e-5 5.039479876490793e-5 5.125367366039171e-5 1.4925134484941868e-5 3.445190482744104e-6 7.555297528661501e-6 1.5261293057852947e-5 6.626269193168912e-6 1.4541563036883826e-5 1.8369097859286995e-5 2.9620914831691844e-5 3.317217116348349e-5 3.2528901374371855e-5 5.6984166874780665e-5 1.977601980269684e-5 6.6940167754270835e-6 7.820530090210321e-6 1.8077288208420647e-5 9.721279470178108e-6 1.5735413885437825e-5 1.547956734317063e-5 3.3595209600371164e-5 2.8771306854239632e-5 3.054831707496996e-5 4.221490283087959e-5 3.023879751268599e-5
-7.592919568746345 0.02482229461581269 0.003656655979356464 0.0010524009336965892 0.00034555828497590565 0.0002200668576790774 0.00019969998956472643 0.0002146835084254609 0.00028018025819984843 0.0004523557137372575 0.0008647115274847833 0.0028285235684217007 0.013291804820281632 0.012553315209466231 0.0005995524725297248 8.45948650537944e-5 0.00014623329083156565 0.0003266416271972613 0.00022815661384126856 0.00034827148174352 0.0005404501798253535 0.0009602457143798474 0.0018379638348568512 0.008813661961282894 0.014079691376783521 0.0014214319684791336 0.0008978425246109142 0.0006908204720345137 5.398101347579888e-5 0.00023519880876451762 0.0004855107070820731 0.0006279372741841542 0.0012315784275725933 0.0016757917825169927 0.005346033404282324 0.012926306862102565 0.004800203150541888 0.00017100239088915797 1.6166213151608e-5 0.0012436927022025871 0.00039268612037166375 3.51238799126022e-5 0.0011538062696435688 0.0023918081742520486 0.0017898495252084647 0.0028333695405641825 0.010400099992408172 0.00789288574338963 0.0004906879492658256 0.00011359146184193007 0.0013653439635386722 0.00010766962480684193 0.0011326037922699686 0.0007380007962781476 0.001076156044220986 0.004343710881967031 0.0030013583424872126 0.0065747455730427945 0.009490593166524135 0.001589931662511773 0.0006028894652216611 0.0007534704867577384 0.00120357273701923 0.0007108780073939898 0.00028099218665036637 0.0028825252501690117 0.0019926689970520372 0.0026406928908042832 0.007168054009463111 0.00629822713905389 0.005101546553617084 0.0009068289442795949 0.0005757153081037471 0.0021114676780235766 0.00016266375443982603 0.001611987589052179 0.0016056091272359508 0.002859593664847701 0.0034577958863099417 0.00200493580906331 0.009534237823619165 0.0034252599946044036 0.0033218159407349696 0.0002173242303266407 0.002302982111083682 0.0005422861755295037 0.001658865354124266 0.0005489349038340499 0.0038958762757117715 0.0018976515561724774 0.00259699823629166 0.005444331256113736 0.006786650064213847
